chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
191,150208512,252.327,0.0168209,0.346497,12.0255,77.0114,0.982483,25117,0,32,8.66226,10.2908,1
192,150994944,253.617,0.016393,0.389611,14.2423,80.0006,0.951435,25231,0,32,8.66226,10.2908,1
193,151781376,254.909,0.0170894,0.428568,12.8906,78.5459,1.02497,25383,0,32,8.66226,10.2908,1
194,152567808,256.203,0.0169388,0.465218,10.011,77.8465,0.96165,25499,0,32,8.66226,10.2908,1
195,153354240,257.498,0.0171522,0.507416,8.56333,79.3819,1.17434,25651,0,32,8.66226,10.2908,1
196,154140672,258.791,0.0168442,0.545022,8.19906,78.6079,1.22877,25771,0,32,8.66226,10.2908,1
197,154927104,260.085,0.0170425,0.58326,8.33566,77.8816,1.22799,25889,0,32,8.66226,10.2908,1
198,155713536,261.381,0.0165896,0.617778,7.30434,76.6861,1.1713,26010,0,32,8.66226,10.2908,1
199,156499968,262.68,0.017713,0.649787,7.29625,76.3989,1.2211,26141,0,32,8.66226,10.2908,1
200,157286400,263.975,0.0170334,0.67709,6.90881,76.6743,1.28638,26268,0,32,8.66226,10.2908,1
201,158072832,265.269,0.0167129,0.711754,6.56377,76.368,1.27155,26395,0,32,8.66226,10.2908,1
202,158859264,266.56,0.0167899,0.736524,6.20187,74.8774,1.41198,26528,0,32,8.66226,10.2908,1
203,159645696,267.857,0.0175766,0.76387,6.82693,73.9578,1.25793,26658,0,32,8.66226,10.2908,1
204,160432128,269.153,0.017372,0.794554,6.53975,72.1246,1.18348,26762,0,32,8.66226,10.2908,1
205,161218560,270.447,0.0169752,0.808428,5.83505,71.0218,1.16954,26874,0,32,8.66226,10.2908,1
206,162004992,271.752,0.0177112,0.829719,7.12983,68.6189,1.12433,26996,0,32,8.66226,10.2908,1
207,162791424,273.048,0.0175437,0.83478,5.87325,66.0826,1.3053,27136,0,32,8.66226,10.2908,1
