chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
239,187957248,314.465,0.0174062,-0.0798601,4.12267,15.9503,1.04624,31469,0,32,8.66226,10.2908,1
240,188743680,315.758,0.0177433,-0.080021,9.47994,17.285,0.432522,31612,0,32,8.66226,10.2908,1
241,189530112,317.051,0.0171981,-0.0806918,6.24867,16.2328,0.540753,31741,0,32,8.66226,10.2908,1
242,190316544,318.35,0.0181027,-0.0761875,5.91369,11.6256,0.617536,31887,0,32,8.66226,10.2908,1
243,191102976,319.645,0.0183389,-0.0237698,5.60035,9.79727,1.18334,32013,0,32,8.66226,10.2908,1
244,191889408,320.935,0.0172638,-0.0651397,4.48994,10.0739,1.01282,32133,0,32,8.66226,10.2908,1
245,192675840,322.226,0.0180658,-0.0317429,3.09133,5.76826,1.37543,32257,0,32,8.66226,10.2908,1
246,193462272,323.519,0.0178845,-0.0245707,3.61891,9.71525,1.44609,32377,0,32,8.66226,10.2908,1
247,194248704,324.815,0.0177852,0.00915977,6.11965,17.1431,1.54299,32505,0,32,8.66226,10.2908,1
248,195035136,326.112,0.0179799,0.0786973,9.81624,25.0874,1.28942,32636,0,32,8.66226,10.2908,1
249,195821568,327.401,0.017894,0.180942,12.071,46.7594,2.16061,32758,0,32,8.66226,10.2908,1
250,196608000,328.69,0.0177786,0.367175,24.666,94.6136,2.1676,32888,0,32,8.66226,10.2908,1
251,197394432,329.976,0.0183553,0.767795,38.6631,187.234,2.53844,32999,0,32,8.66226,10.2908,1
252,198180864,331.266,0.0177209,1.50961,91.5772,341.989,2.14362,33106,0,32,8.66226,10.2908,1
253,198967296,332.578,0.017637,2.39977,155.409,517.753,1.68886,33236,0,32,8.66226,10.2908,1
254,199753728,333.869,0.0186164,2.35214,154.592,608.088,1.6491,33367,0,32,8.66226,10.2908,1
255,200540160,335.159,0.0184157,2.24875,170.065,580.019,1.7334,33502,0,32,8.66226,10.2908,1
256,201326592,336.449,0.0172276,0.0153857,7.86539,19.8741,2.94791,33651,0,32,8.66226,10.2908,1
257,202113024,337.746,0.0182238,-0.0467629,3.67352,9.89584,2.55835,33790,0,32,8.66226,10.2908,1
258,202899456,339.039,0.0177646,-0.0657125,4.66641,11.5011,1.67783,33917,0,32,8.66226,10.2908,1
259,203685888,340.333,0.0184698,-0.0723126,3.36684,8.91384,1.62887,34070,0,32,8.66226,10.2908,1
260,204472320,341.626,0.0190704,-0.0751374,5.71676,13.7326,1.14171,34246,0,32,8.66226,10.2908,1
261,205258752,342.948,0.0187008,-0.077274,4.87065,10.4304,0.925548,34374,0,32,8.66226,10.2908,1
262,206045184,344.238,0.0182738,-0.0789667,4.69183,10.0872,1.02826,34502,0,32,8.66226,10.2908,1
263,206831616,345.532,0.0173443,-0.0799281,3.13296,9.8289,1.31836,34639,0,32,8.66226,10.2908,1
264,207618048,346.829,0.0179613,-0.0800901,2.52187,7.73037,1.56378,34791,0,32,8.66226,10.2908,1
265,208404480,348.127,0.017418,-0.0786394,8.16677,18.6667,0.726056,34913,0,32,8.66226,10.2908,1
266,209190912,349.417,0.0180115,-0.0816415,2.24189,5.4117,1.44363,35046,0,32,8.66226,10.2908,1
267,209977344,350.711,0.0177601,-0.0816503,3.04476,8.45184,1.07455,35201,0,32,8.66226,10.2908,1
268,210763776,352.006,0.0176252,-0.081549,3.63812,12.1753,1.08925,35318,0,32,8.66226,10.2908,1
269,211550208,353.299,0.017094,-0.0795348,7.06894,13.498,0.624717,35445,0,32,8.66226,10.2908,1
270,212336640,354.6,0.0175887,-0.0799305,8.21362,15.4102,0.488465,35566,0,32,8.66226,10.2908,1
271,213123072,355.896,0.0190971,-0.0806537,3.27469,8.4027,1.01046,35724,0,32,8.66226,10.2908,1
272,213909504,357.191,0.0180203,-0.0811128,4.72437,10.5536,0.946976,35853,0,32,8.66226,10.2908,1
273,214695936,358.487,0.017913,-0.0782663,8.67104,20.0216,0.705051,36001,0,32,8.66226,10.2908,1
274,215482368,359.786,0.0178723,-0.0807821,6.37193,13.1036,0.710242,36128,0,32,8.66226,10.2908,1
275,216268800,361.083,0.0174484,-0.0821881,4.24427,9.08735,0.877882,36267,0,32,8.66226,10.2908,1
276,217055232,362.379,0.0181109,-0.0805428,3.32307,8.329,1.19805,36397,0,32,8.66226,10.2908,1
277,217841664,363.678,0.0173424,-0.0806243,3.34621,9.25861,1.13938,36531,0,32,8.66226,10.2908,1
278,218628096,364.973,0.0177946,-0.0803343,7.17955,13.4249,0.482868,36678,0,32,8.66226,10.2908,1
279,219414528,366.269,0.0170031,-0.0817472,3.58186,8.61495,0.879838,36800,0,32,8.66226,10.2908,1
280,220200960,367.565,0.0174487,-0.0807701,2.394,4.16435,1.06815,36939,0,32,8.66226,10.2908,1
281,220987392,368.859,0.0175001,-0.0806057,3.08547,7.79006,0.992127,37052,0,32,8.66226,10.2908,1
282,221773824,370.158,0.0171142,-0.0794055,3.1869,6.63817,1.09805,37168,0,32,8.66226,10.2908,1
283,222560256,371.459,0.0174233,-0.0803877,2.51554,7.58055,1.12898,37283,0,32,8.66226,10.2908,1
284,223346688,372.756,0.0177854,-0.0800516,2.13149,4.96375,1.12689,37422,0,32,8.66226,10.2908,1
285,224133120,374.055,0.0172187,-0.0802633,3.90856,10.5426,1.04373,37543,0,32,8.66226,10.2908,1
286,224919552,375.353,0.0172946,-0.0791588,4.24764,9.75635,0.797825,37650,0,32,8.66226,10.2908,1
287,225705984,376.652,0.0171568,-0.0797604,1.91189,4.53502,1.61487,37789,0,32,8.66226,10.2908,1
288,226492416,377.951,0.0181339,-0.075722,3.2478,10.0318,1.07785,37919,0,32,8.66226,10.2908,1
289,227278848,379.252,0.0181365,-0.0795355,2.34192,3.83583,1.18882,38072,0,32,8.66226,10.2908,1
290,228065280,380.551,0.0176872,-0.0783196,2.81052,8.0336,1.14895,38188,0,32,8.66226,10.2908,1
291,228851712,381.847,0.0177755,-0.0796699,3.06976,13.6983,1.10381,38314,0,32,8.66226,10.2908,1
292,229638144,383.139,0.0173168,-0.0775257,3.31329,13.5993,1.10008,38438,0,32,8.66226,10.2908,1
293,230424576,384.437,0.0167188,-0.0779954,5.16488,12.285,0.701479,38560,0,32,8.66226,10.2908,1
294,231211008,385.727,0.0171741,-0.0757197,4.75073,13.2542,0.775843,38695,0,32,8.66226,10.2908,1
295,231997440,387.024,0.0173574,-0.0738094,2.49476,7.58035,1.35064,38816,0,32,8.66226,10.2908,1
296,232783872,388.321,0.0171431,-0.0770425,3.30111,8.69809,1.13528,38938,0,32,8.66226,10.2908,1
297,233570304,389.622,0.0168828,-0.0760525,2.39799,4.60875,1.17021,39068,0,32,8.66226,10.2908,1
298,234356736,390.919,0.0171102,-0.070554,2.05585,5.04643,1.23483,39177,0,32,8.66226,10.2908,1
299,235143168,392.211,0.0165841,-0.0750971,2.867,7.57777,1.02581,39283,0,32,8.66226,10.2908,1
300,235929600,393.508,0.0169127,-0.0686966,2.75137,7.09108,1.01498,39418,0,32,8.66226,10.2908,1
