chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
219,172228608,291.887,0.0179038,0.191436,7.22028,11.3542,0.630826,28906,0,33,8.66163,10.2906,1
220,173015040,293.224,0.0167139,0.206745,14.9704,37.2314,0.642952,29051,0,33,8.66163,10.2906,1
221,173801472,294.552,0.0168025,0.217619,8.7291,38.5316,1.14645,29173,0,33,8.66163,10.2906,1
222,174587904,295.88,0.0181626,0.224876,6.83482,11.6633,1.03323,29311,0,33,8.66163,10.2906,1
223,175374336,297.211,0.0180049,0.225872,6.91526,13.987,0.911148,29421,0,33,8.66163,10.2906,1
224,176160768,298.537,0.0176174,0.213152,9.95247,40.3418,1.02272,29576,0,33,8.66163,10.2906,1
225,176947200,299.892,0.0185944,0.239657,10.6415,41.0562,0.97434,29709,0,33,8.66163,10.2906,1
226,177733632,301.219,0.0183714,0.217322,11.4285,25.5709,0.854712,29862,0,33,8.66163,10.2906,1
227,178520064,302.545,0.0183861,0.242076,12.0871,39.5694,0.817227,29989,0,33,8.66163,10.2906,1
228,179306496,303.872,0.0189923,0.2371,8.08292,26.6217,0.917819,30129,0,33,8.66163,10.2906,1
229,180092928,305.202,0.0192521,0.224946,11.3855,24.7456,0.891687,30265,0,33,8.66163,10.2906,1
230,180879360,306.53,0.0189567,0.177934,7.21526,12.8074,0.726334,30399,0,33,8.66163,10.2906,1
231,181665792,307.849,0.0186285,0.186371,5.3935,12.5591,1.11023,30545,0,33,8.66163,10.2906,1
232,182452224,309.172,0.0188522,0.223732,7.09741,24.3692,1.03973,30663,0,33,8.66163,10.2906,1
233,183238656,310.506,0.018258,0.205277,9.36942,26.2007,1.00096,30806,0,33,8.66163,10.2906,1
234,184025088,311.839,0.0181777,0.274477,18.2661,38.5714,0.673473,30929,0,33,8.66163,10.2906,1
235,184811520,313.165,0.0178923,0.297836,19.6112,41.6839,0.641018,31044,0,33,8.66163,10.2906,1
236,185597952,314.501,0.0188355,0.216157,8.48201,25.9973,0.908651,31174,0,33,8.66163,10.2906,1
237,186384384,315.843,0.0190748,0.22386,11.5397,24.5011,0.687137,31313,0,33,8.66163,10.2906,1
238,187170816,317.176,0.0198365,0.24648,9.05294,26.335,1.03624,31445,0,33,8.66163,10.2906,1
239,187957248,318.498,0.0186194,0.243036,9.11199,28.1621,1.08444,31557,0,33,8.66163,10.2906,1
240,188743680,319.818,0.0185898,0.307215,15.8616,39.2265,0.796946,31703,0,33,8.66163,10.2906,1
241,189530112,321.14,0.0203866,0.277499,13.1316,22.8763,0.555027,31826,0,33,8.66163,10.2906,1
242,190316544,322.466,0.0199545,0.287171,13.6817,35.6584,0.699471,31980,0,33,8.66163,10.2906,1
243,191102976,323.786,0.0192908,0.246917,10.5664,39.9967,0.867835,32107,0,33,8.66163,10.2906,1
